imdb_id,studio,country
tt0415306,Sony Pictures,US
tt0415306,GH One,
tt0415306,"High, Wide and Handsome Inc.",
tt0381061,Eon Productions,GB
tt0381061,Stillking Films,CZ
tt0381061,Columbia Pictures,US
tt0381061,Studio Babelsberg,DE
tt0381061,Danjaq,US
tt0381061,Casino Royale Productions,
tt0381061,Government of the Commonwealth of the Bahamas,
tt0381061,Metro-Goldwyn-Mayer,US
tt0069495,Saticoy Productions,GB
tt0069495,Warner Bros. Pictures,US
tt0080472,Second Street Films,
tt0080472,Warner Bros. Pictures,US
tt0086425,Paramount,US
tt0083943,Malpaso Productions,US
tt0083943,Warner Bros. Pictures,US
tt0438492,Perfect Day Films,
tt0234215,Village Roadshow Pictures,US
tt0234215,Silver Pictures,US
tt0234215,NPV Entertainment,US
tt0078966,Columbia Pictures,US
tt0078966,IPC Films,
tt0084805,Mirage Enterprises,US
tt0084805,Punch Productions,
tt0084805,Delphi Films,US
tt0084805,Columbia Pictures,US
tt0086425,Paramount,US
tt0367594,Village Roadshow Pictures,US
tt0367594,The Zanuck Company,US
tt0367594,Tim Burton Productions,
tt0367594,Theobald Film Productions,
tt0367594,Warner Bros. Pictures,US
tt0367594,Plan B Entertainment,US
tt0089530,Kennedy Miller Productions,AU
tt0084917,Pan Arts,
tt0084917,Warner Bros. Pictures,US
tt0407887,Vertigo Entertainment,US
tt0407887,Media Asia Films,
tt0407887,Initial Entertainment Group (IEG),
tt0407887,Warner Bros. Pictures,US
tt0407887,Plan B Entertainment,US
tt0086960,Paramount,US
tt0086960,Eddie Murphy Productions,US
tt0086960,Don Simpson/Jerry Bruckheimer Films,US
tt0080661,Filmways Pictures,
tt0080661,Cinema 77 Films,
tt0298130,BenderSpink,
tt0298130,Parkes+MacDonald Image Nation,
tt0298130,DreamWorks Pictures,US
tt0295297,Warner Bros. Pictures,US
tt0295297,Heyday Films,GB
tt0295297,1492 Pictures,US
tt0085750,MCA  Theatricals,
tt0085750,Universal Pictures,US
tt0085750,Alan Landsburg Productions,
tt0029583,Walt Disney Productions,US
tt0077631,Paramount,US
tt0077631,Robert Stigwood Organization (RSO),
tt0077631,Fine Arts Films,
tt0758746,New Line Cinema,US
tt0758746,Paramount,US
tt0758746,Platinum Dunes,US
tt0758746,Crystal Lake Entertainment,US
tt0084726,Paramount,US
tt0087928,The Ladd Company,US
tt0087928,Warner Bros. Pictures,US
tt0080339,Paramount,US
tt0086006,TaliaFilm II Productions,
tt0086006,Woodcote,
tt0086006,PSO,US
tt0086006,Warner Bros. Pictures,US
tt0078754,Columbia Pictures,US
tt0078754,20th Century Fox,US
tt0364725,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,
tt0364725,20th Century Fox,US
tt0364725,Red Hour,US
tt0082158,The Ladd Company,US
tt0082158,Enigma Productions,
tt0082158,"Allied Stars, Ltd.",
tt0082158,20th Century Fox,US
tt0082158,Warner Bros. Pictures,US
tt10540242,WWE Studios,US
tt0304669,Walt Disney Pictures,US
tt0304669,Outlaw Productions,US
tt0304669,Boxing Cat Films,US
tt0259446,Ontario Film Development Corporation,
tt0259446,Gold Circle Films,US
tt0259446,HBO,US
tt0259446,MPH Entertainment Productions,
tt0259446,Playtone,US
tt0427229,Failure to Launch Productions,
tt0427229,Paramount,US
tt0427229,Scott Rudin Productions,US
tt1856101,Torridon Films,US
tt1856101,16:14 Entertainment,US
tt1856101,Scott Free Productions,GB
tt1856101,Columbia Pictures,US
tt1856101,Alcon Entertainment,US
tt1856101,Thunderbird Entertainment,CA
tt1856101,Warner Bros. Pictures,US
tt0167260,New Line Cinema,US
tt0167260,WingNut Films,NZ
tt0167260,The Saul Zaentz Company,US
tt0299658,Miramax,US
tt0299658,Producers Circle,
tt0299658,Storyline Entertainment,US
tt0086998,Golan-Globus Productions,US
tt0086998,Metro-Goldwyn-Mayer,US
tt0086998,Cannon Group,US
tt0081375,Warner Bros. Pictures,US
tt0396269,Avery Pix,US
tt0396269,New Line Cinema,US
tt0396269,Tapestry Films,US
tt0332452,Warner Bros. Pictures,US
tt0332452,Plan B Entertainment,US
tt0332452,Nimar Studios,BG
tt0332452,Radiant Productions,
tt0332452,Helena Productions,GB
tt0332452,Latina Pictures,MT
tt0239395,Village Roadshow Pictures,US
tt0239395,NPV Entertainment,US
tt0239395,Mad Chance,US
tt0239395,Zide-Perry Productions,
tt0239395,BenderSpink,
tt0239395,Warner Bros. Pictures,US
tt0087355,World Cinemax,
tt0087355,Cinema Group Ventures,
tt0087355,Investmore Ltd.,
tt0172156,Don Simpson/Jerry Bruckheimer Films,US
tt0172156,Columbia Pictures,US
tt0172156,Sony Pictures,US
tt0275847,Walt Disney Pictures,US
tt0275847,Walt Disney Animation Studios,US
tt0368447,Touchstone Pictures,US
tt0368447,Blinding Edge Pictures,US
tt0368447,Scott Rudin Productions,US
tt0077289,Columbia Pictures,US
tt0077289,Rastar Productions,US
tt0383574,Walt Disney Pictures,US
tt0383574,Jerry Bruckheimer Films,US
tt0383574,Second Mate Productions,US
tt1409024,Columbia Pictures,US
tt1409024,Hemisphere Media Capital,
tt1409024,Amblin Entertainment,US
tt1409024,Parkes+MacDonald Image Nation,
tt1409024,Imagenation Abu Dhabi FZ,AE
tt13143964,Amazon Studios,US
tt13143964,Four by Two Films,US
tt13143964,Oak Springs Productions,US
tt0314786,Franchise Pictures,US
tt0314786,Warner Bros. Pictures,US
tt0207201,Paramount,US
tt0343135,Jersey Films,US
tt0175142,Brad Grey Pictures,
tt0175142,Gold/Miller Productions,
tt0175142,Wayans Bros. Entertainment,
tt0175142,Dimension Films,US
tt0187393,Centropolis Entertainment,
tt0187393,Mutual Film Company,
tt0187393,Global Medien KG,DE
tt0187393,Columbia Pictures,US
tt0187393,Sony Pictures,US
tt0304141,Warner Bros. Pictures,US
tt0304141,1492 Pictures,US
tt0304141,Heyday Films,GB
tt0360717,Universal Pictures,US
tt0360717,WingNut Films,NZ
tt0360717,Big Primate Pictures,
tt0360717,MFPV Film,
tt0386588,Columbia Pictures,US
tt0386588,Overbrook Entertainment,US
tt0386588,Sony Pictures,US
tt0377818,WV Films III,
tt0377818,Village Roadshow Pictures,US
tt0377818,Gerber Pictures,US
tt0377818,Warner Bros. Pictures,US
tt0212338,Tribeca Productions,US
tt0212338,Universal Pictures,US
tt0212338,Nancy Tenenbaum Films,
tt0212338,DreamWorks Pictures,US
tt0080520,Universal Pictures,US
tt4513678,The Montecito Picture Company,US
tt4513678,Bron Studios,CA
tt4513678,Columbia Pictures,US
tt4513678,Ghost Corps,US
tt4513678,Sony Pictures,US
tt0343818,Davis Entertainment,US
tt0343818,Laurence Mark Productions,US
tt0343818,Canlaws Productions,
tt0343818,20th Century Fox,US
tt0343818,Overbrook Entertainment,US
tt0343818,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,
tt0172495,Universal Pictures,US
tt0172495,Scott Free Productions,GB
tt0172495,Red Wagon Entertainment,US
tt0172495,Mill Film,GB
tt0172495,C & L,MT
tt0172495,Dawliz,MA
tt0172495,DreamWorks Pictures,US
tt0356910,Epsilon Motion Pictures,CH
tt0356910,Weed Road Pictures,US
tt0356910,Regency Enterprises,US
tt0356910,New Regency Pictures,US
tt0356910,Summit Entertainment,US
tt0130623,Walt Disney Animation Studios,US
tt0130623,Walt Disney Pictures,US
tt0084809,Delphi Films,US
tt0084809,Columbia Pictures,US
tt0084809,Rastar Productions,US
tt0079540,Canadian Film Development Corporation (CFDC),
tt0079540,Famous Players,
tt0079540,Haliburton Films,
tt0413267,DreamWorks Animation,US
tt0413267,Pacific Data Images,US
tt0195685,Jersey Films,US
tt0440963,Universal Pictures,US
tt0440963,The Kennedy/Marshall Company,US
tt0440963,Ludlum Entertainment,
tt0440963,Motion Picture BETA Produktionsgesellschaft,
tt0440963,Bourne Again,
tt0440963,KanZaman Services,
tt0440963,Peninsula Films,
tt0440963,Studio Babelsberg,DE
tt0286106,Touchstone Pictures,US
tt0286106,Blinding Edge Pictures,US
tt0286106,The Kennedy/Marshall Company,US
tt0078723,Columbia Pictures,US
tt0078723,A-Team,
tt0078723,Universal Pictures,US
tt0361596,Fellowship Adventure Group,
tt0361596,BIM Distribuzione,IT
tt0361596,Questar Entertainment,
tt0361596,Dog Eat Dog Films,US
tt0454848,40 Acres and a Mule Filmworks,US
tt0454848,Imagine Entertainment,US
tt0454848,Universal Pictures,US
tt0078446,Paramount,US
tt0077523,Malpaso Productions,US
tt0077523,Warner Bros. Pictures,US
tt0206275,MTV Films,US
tt0206275,Cort/Madden Productions,
tt0085255,Rastar Productions,US
tt0085255,Columbia Pictures,US
tt0371606,Walt Disney Pictures,US
tt0371606,Walt Disney Animation Studios,US
tt0280590,Happy Madison Productions,US
tt0280590,New Line Cinema,US
tt0280590,Out of the Blue... Entertainment,
tt0280590,Columbia Pictures,US
tt0079116,Paramount,US
tt0079116,Malpaso Productions,US
tt0362120,Dimension Films,US
tt0362120,415 Project,
tt0362120,Brad Grey Pictures,
tt0362120,Scary Movie 4,
tt0362120,Miramax,US
tt3183660,Heyday Films,GB
tt3183660,Warner Bros. Pictures,US
tt0382932,Pixar,US
tt0382932,Walt Disney Pictures,US
tt0077766,Universal Pictures,US
tt0086154,Universal Pictures,US
tt0086154,Oak,
tt0268380,20th Century Fox,US
tt0268380,Blue Sky Studios,US
tt0268380,20th Century Fox Animation,US
tt0077696,Warner Bros. Pictures,US
tt1229238,Paramount,US
tt1229238,Bad Robot,US
tt1229238,TC Productions,
tt1229238,Revolution Sun Studios,US
tt1229238,Kontsept Film Company,
tt1229238,Skydance Media,US
tt0368933,BrownHouse Productions,US
tt0368933,Walt Disney Pictures,US
tt1029360,TSG Entertainment,US
tt1029360,Ghost House Pictures,US
tt1029360,Vertigo Entertainment,US
tt1029360,Metro-Goldwyn-Mayer,US
tt0407304,Paramount,US
tt0407304,Amblin Entertainment,US
tt0407304,Cruise/Wagner Productions,
tt0407304,DreamWorks Pictures,US
tt0181689,Digital Image Associates,
tt0181689,Cruise/Wagner Productions,
tt0181689,Blue Tulip Productions,
tt0181689,Ronald Shusett/Gary Goldman,
tt0181689,Amblin Entertainment,US
tt0181689,20th Century Fox,US
tt0181689,DreamWorks Pictures,US
tt0373889,Warner Bros. Pictures,US
tt0373889,Heyday Films,GB
tt0170016,Universal Pictures,US
tt0170016,Imagine Entertainment,US
tt0170016,LUNI Productions GmbH and Company KG,
tt0144528,Universal Pictures,US
tt0144528,Imagine Entertainment,US
tt0090022,Columbia Pictures,US
tt0335345,Icon Productions,US
tt0395699,Walt Disney Pictures,US
tt0395699,Spyglass Entertainment,US
tt0376994,The Donners' Company,US
tt0376994,Dune Entertainment,US
tt0376994,Major Studio Partners,US
tt0376994,Bad Hat Harry Productions,US
tt0376994,X3 Canada Productions,
tt0376994,X3US Productions,
tt0376994,XM3 Service,
tt0376994,20th Century Fox,US
tt0376994,thinkfilm,US
tt0376994,Marvel Entertainment,US
tt0376994,Ingenious Media,GB
tt0084855,20th Century Fox,US
tt0391198,Vertigo Entertainment,US
tt0391198,Ghost House Pictures,US
tt0391198,Fellah Pictures,
tt0391198,Senator International,
tt0391198,Columbia Pictures,US
tt0363771,Walt Disney Pictures,US
tt0363771,Walden Media,US
tt0160127,Columbia Pictures,US
tt0160127,Global Medien KG,DE
tt0160127,Tall Trees Productions,US
tt0160127,Flower Films,US
tt2975590,Warner Bros. Pictures,US
tt2975590,RatPac Entertainment,US
tt2975590,DC Comics,US
tt2975590,Atlas Entertainment,US
tt2975590,Cruel & Unusual Films,US
tt2975590,DC Entertainment,US
tt3501632,Marvel Studios,US
tt0368891,Walt Disney Pictures,US
tt0368891,Jerry Bruckheimer Films,US
tt0368891,Saturn Films,US
tt0368891,Junction Entertainment,US
tt6673612,Universal Pictures,US
tt6673612,Team Downey,US
tt6673612,Perfect World Pictures,CN
tt6673612,Roth-Kirschenbaum Films,US
tt0372784,Warner Bros. Pictures,US
tt0372784,DC Comics,US
tt0372784,DC Entertainment,US
tt0372784,Syncopy,GB
tt0372784,Legendary Pictures,US
tt0372784,Patalex III Productions Limited,
tt0432348,Got Films,
tt0432348,Twisted Pictures,US
tt0432348,Evolution Entertainment,
tt0432348,Saw 2 Productions,
tt0432348,Lionsgate,US
tt0458352,Fox 2000 Pictures,US
tt0458352,Dune Entertainment,US
tt0458352,Major Studio Partners,US
tt0458352,Peninsula Films,
tt0449088,Jerry Bruckheimer Films,US
tt0449088,Second Mate Productions,US
tt0449088,Walt Disney Pictures,US
tt0295178,Eric's Boy,
tt0295178,New Line Cinema,US
tt0295178,Team Todd,
tt0295178,Gratitude International,
tt0295178,Moving Pictures,US
tt0358273,Mars Media Beteiligungs,
tt0358273,Tree Line Films,
tt0358273,Konrad Pictures,
tt0358273,Catfish Productions,
tt0358273,Fox 2000 Pictures,US
tt0343660,Columbia Pictures,US
tt0343660,Happy Madison Productions,US
tt0343660,Anonymous Content,US
tt0343660,Flower Films,US
tt0343660,TriStar Pictures,US
tt0343660,Columbia TriStar Home Entertainment,
tt0343660,Columbia TriStar,
tt0343660,Columbia TriStar Film Distributors International,
tt0477347,1492 Pictures,US
tt0477347,21 Laps Entertainment,US
tt0477347,20th Century Fox,US
tt0477347,Ingenious Media,GB
tt0477347,Sun Canada Productions,
tt0246460,Eon Productions,GB
tt0246460,Metro-Goldwyn-Mayer,US
tt0246460,Danjaq,US
tt0408790,Touchstone Pictures,US
tt0408790,Imagine Entertainment,US
tt0349903,Village Roadshow Pictures,US
tt0349903,Jerry Weintraub Productions,US
tt0349903,Section Eight,US
tt0349903,WV Films III,
tt0349903,Warner Bros. Pictures,US
tt0348150,DC Comics,US
tt0348150,Legendary Pictures,US
tt0348150,Bad Hat Harry Productions,US
tt0348150,Warner Bros. Pictures,US
tt0348150,Peters Entertainment,
tt0348150,Red Sun Productions Pty. Ltd.,
tt0438097,20th Century Fox Animation,US
tt0438097,Blue Sky Studios,US
tt0438097,20th Century Fox,US
tt2948356,Walt Disney Animation Studios,US
tt2948356,Walt Disney Pictures,US
tt0267913,Atlas Entertainment,US
tt0267913,Mosaic Media Group,
tt0267913,Warner Bros. Pictures,US
tt0452594,Universal Pictures,US
tt0452594,Mosaic Media Group,
tt0452594,Wild West Picture Show Productions,US
tt0268978,Universal Pictures,US
tt0268978,Imagine Entertainment,US
tt0268978,DreamWorks Pictures,US
tt0161081,ImageMovers,US
tt0161081,20th Century Fox,US
tt0161081,DreamWorks Pictures,US
tt0081060,Paramount,US
tt0481499,DreamWorks Animation,US
tt3385516,The Donners' Company,US
tt3385516,Marvel Entertainment,US
tt3385516,Bad Hat Harry Productions,US
tt3385516,TSG Entertainment,US
tt3385516,20th Century Fox,US
tt3385516,Genre Films,US
tt1104001,Revolution Sun Studios,US
tt1104001,Walt Disney Pictures,US
tt1104001,LivePlanet,
tt1104001,Prana Studios,
tt1104001,Sean Bailey Productions,
tt1104001,Kontsept Film Company,
tt0164184,Mel's Cite du Cinema,
tt0164184,Paramount,US
tt0164184,Mace Neufeld Productions,US
tt0164184,MFP Munich Film Partners GmbH & Company I. Produktions KG,
tt0164184,S.O.A.F. Productions,
tt0952640,Fox 2000 Pictures,US
tt0952640,Regency Enterprises,US
tt0952640,Bagdasarian Productions,
tt0952640,Dune Entertainment,US
tt0952640,20th Century Fox,US
tt0461770,Walt Disney Pictures,US
tt0461770,Josephson Entertainment,
tt0461770,Andalasia Productions,
tt0461770,Right Coast,US
tt0116695,Gracie Films,US
tt0116695,TriStar Pictures,US
tt0116695,Vinyl Films,US
tt0116695,Sony Pictures,US
tt0317303,Revolution Studios,US
tt0317303,Davis Entertainment,US
tt3554046,Warner Animation Group,US
tt3554046,SpringHill Entertainment,US
tt3554046,Proximity Media,US
tt2179136,RatPac Entertainment,US
tt2179136,Village Roadshow Pictures,US
tt2179136,Mad Chance Productions,
tt2179136,22 & Indiana Pictures,
tt2179136,Malpaso Productions,US
tt2179136,Warner Bros. Pictures,US
tt1232829,Columbia Pictures,US
tt1232829,Relativity Media,US
tt1232829,Original Film,US
tt1232829,Metro-Goldwyn-Mayer,US
tt1232829,Sony Pictures,US
tt0117913,Regency Enterprises,US
tt0117913,Warner Bros. Pictures,US
tt1194173,Universal Pictures,US
tt1194173,Relativity Media,US
tt1194173,Captivate Entertainment,
tt1194173,DENTSU,JP
tt1194173,The Kennedy/Marshall Company,US
tt0112579,Amblin Entertainment,US
tt0112579,Malpaso Productions,US
tt0112579,Warner Bros. Pictures,US
tt1216475,Pixar,US
tt1216475,Walt Disney Pictures,US
tt1454029,1492 Pictures,US
tt1454029,Harbinger Pictures,US
tt0892769,DreamWorks Animation,US
tt0111255,Jerry Weintraub Productions,US
tt0111255,Iguana Producciones,
tt0111255,Warner Bros. Pictures,US
tt1951266,Lionsgate,US
tt1951266,Color Force,US
tt1951266,Studio Babelsberg,DE
tt2318092,Bluegrass Films,US
tt2318092,Fake Empire Productions,US
tt1067106,Walt Disney Pictures,US
tt1067106,ImageMovers,US
tt1499658,New Line Cinema,US
tt1499658,Rat Entertainment,
tt0108052,Universal Pictures,US
tt0108052,Amblin Entertainment,US
tt0112715,Paramount,US
tt0112715,The Kennedy/Marshall Company,US
tt0120347,Eon Productions,GB
tt0120347,United Artists,US
tt0120347,Danjaq,US
tt0317740,De Line Pictures,US
tt0317740,Working Title Films,GB
tt0317740,Paramount,US
tt0112573,Icon Entertainment International,GB
tt0112573,The Ladd Company,US
tt0112573,B.H. Finance C.V.,
tt1446714,Dune Entertainment,US
tt1446714,Scott Free Productions,GB
tt1446714,Brandywine Productions,US
tt1446714,20th Century Fox,US
tt1046173,Paramount,US
tt1046173,Spyglass Entertainment,US
tt1046173,Di Bonaventura Pictures,US
tt1046173,Hasbro,
tt1046173,Kontsept Film Company,
tt1046173,CJ Entertainment,KR
tt0369436,Ott Medien,
tt0369436,New Line Cinema,US
tt0369436,Spyglass Entertainment,US
tt0369436,Wild West Picture Show Productions,US
tt0369436,Type A Films,
tt0125439,Notting Hill Pictures,
tt0125439,Working Title Films,GB
tt0125439,Bookshop Productions,
tt0125439,PolyGram Filmed Entertainment,US
tt0125439,Universal Pictures,US
tt0118884,South Side Amusement Company,
tt0118884,Warner Bros. Pictures,US
tt0113161,Jersey Films,US
tt0113161,Metro-Goldwyn-Mayer,US
tt1001526,DreamWorks Animation,US
tt1001526,Pacific Data Images,US
tt1001526,Red Hour,US
tt8774798,Flying Bark Productions,AU
tt8774798,Screen Australia,AU
tt8774798,ScreenWest,
tt8774798,ReDefine,GB
tt8774798,Studio 100,BE
tt8774798,Siamese,AU
tt8774798,The New South Wales Government,
tt8774798,Create NSW,AU
tt8774798,Lotterywest,
tt0117571,Dimension Films,US
tt0117571,Woods Entertainment,US
tt0114898,Gordon Company,
tt0114898,Davis Entertainment,US
tt0114898,Universal Pictures,US
tt0114898,Licht/Mueller Film Corporation,
tt0329575,Touchstone Pictures,US
tt0329575,Universal Pictures,US
tt0329575,Spyglass Entertainment,US
tt0329575,The Kennedy/Marshall Company,US
tt0329575,DreamWorks Pictures,US
tt0114369,New Line Cinema,US
tt0114369,Juno Pix,
tt0114369,Cecchi Gori Pictures,
tt0094137,Touchstone Pictures,US
tt0094137,Interscope Communications,
tt0094137,Silver Screen Partners III,
tt0115685,United Artists,US
tt0120815,Paramount,US
tt0120815,Amblin Entertainment,US
tt0120815,Mutual Film Company,
tt0120815,DreamWorks Pictures,US
tt0120815,The Mark Gordon Company,US
tt0251127,Paramount,US
tt0115433,Great Oaks Entertainment,
tt0115433,Walt Disney Pictures,US
tt1478338,Apatow Productions,US
tt1478338,Relativity Media,US
tt3315342,20th Century Fox,US
tt3315342,Marvel Entertainment,US
tt3315342,TSG Entertainment,US
tt3315342,Hutch Parker Entertainment,US
tt3315342,The Donners' Company,US
tt3315342,Genre Films,US
tt1192628,Paramount,US
tt1192628,Nickelodeon Movies,US
tt1192628,GK Films,GB
tt1192628,Blind Wink,
tt1270798,Marvel Entertainment,US
tt1270798,20th Century Fox,US
tt1270798,Dune Entertainment,US
tt1270798,Dune Entertainment III,US
tt1270798,The Donners' Company,US
tt1270798,Ingenious Media,GB
tt1270798,Bad Hat Harry Productions,US
tt1270798,Big Screen Productions,
tt1679335,DreamWorks Animation,US
tt1133985,DC Entertainment,US
tt1133985,De Line Pictures,US
tt1133985,Warner Bros. Pictures,US
tt0198781,Pixar,US
tt0198781,Walt Disney Pictures,US
tt1078912,21 Laps Entertainment,US
tt1078912,1492 Pictures,US
tt1078912,Dune Entertainment,US
tt1078912,Moving Picture Company,GB
tt1078912,Museum Canada Productions,
tt1078912,20th Century Fox,US
tt7286456,Warner Bros. Pictures,US
tt7286456,Joint Effort,US
tt7286456,Village Roadshow Pictures,US
tt7286456,Bron Studios,CA
tt7286456,Creative Wealth Media Finance,CA
tt7286456,DC Entertainment,US
tt7286456,DC Films,US
tt7286456,DC Comics,US
tt2283362,Radar Pictures,US
tt2283362,Matt Tolmach Productions,US
tt2283362,Seven Bucks Productions,US
tt2283362,Columbia Pictures,US
tt2283362,Sony Pictures,US
tt0082010,Universal Pictures,US
tt0082010,Guber/Peters Company,
tt0082010,American Werewolf Inc.,
tt0082010,Lyncanthrope Films,
tt1979376,Walt Disney Pictures,US
tt1979376,Pixar,US
tt0073692,Columbia Pictures,US
tt0073692,Persky-Bright Productions,
tt2096673,Pixar,US
tt2096673,Walt Disney Pictures,US
tt0765429,Film Rites,US
tt0765429,Imagine Entertainment,US
tt0765429,Universal Pictures,US
tt0765429,Scott Free Productions,GB
tt0765429,Relativity Media,US
tt4154796,Marvel Studios,US
tt0133093,Village Roadshow Pictures,US
tt0133093,Groucho II Film Partnership,
tt0133093,Silver Pictures,US
tt0133093,Warner Bros. Pictures,US
tt0141926,Canal Plus Image International,
tt0141926,Universal Pictures,US
tt0141926,Dino De Laurentiis Company,US
tt1735898,Universal Pictures,US
tt1735898,Roth Films,US
tt1667889,Blue Sky Studios,US
tt1667889,20th Century Fox Animation,US
tt1667889,20th Century Fox,US
tt10155932,Fulwell 73,
tt10155932,Columbia Pictures,US
tt0114069,Kopelson Entertainment,
tt0114069,Arnold Kopelson Productions,
tt0114069,Punch Productions,
tt0114069,Warner Bros. Pictures,US
tt2322441,Focus Features,US
tt2322441,Michael De Luca Productions,US
tt2322441,Trigger Street Productions,US
tt0478970,Marvel Studios,US
tt2267968,Pearl Studio,CN
tt2267968,China Film Co.,CN
tt2267968,DreamWorks Animation,US
tt0118883,Silver Pictures,US
tt0118883,Warner Bros. Pictures,US
tt0118883,Donner/Shuler-Donner Productions,
tt4154664,Marvel Studios,US
tt2379713,Columbia Pictures,US
tt2379713,Metro-Goldwyn-Mayer,US
tt2379713,Eon Productions,GB
tt2379713,Sony Pictures Releasing,US
tt5433140,Universal Pictures,US
tt5433140,Original Film,US
tt5433140,One Race,US
tt5433140,Perfect Storm Entertainment,US
tt6857112,Monkeypaw Productions,US
tt6857112,Universal Pictures,US
tt6857112,QC Entertainment,US
tt0112792,Don Simpson/Jerry Bruckheimer Films,US
tt0112792,Hollywood Pictures,US
tt0112792,Via Rosa Productions,
tt0107614,20th Century Fox,US
tt0107614,Blue Wolf Productions,
tt1318514,Dune Entertainment III,US
tt1318514,Dune Entertainment,US
tt1318514,Chernin Entertainment,US
tt1318514,Ingenious Media,GB
tt1318514,Big Screen Productions,
tt1318514,20th Century Fox,US
tt1915581,Iron Horse Entertainment,US
tt1915581,Extension 765,US
tt0117731,Paramount,US
tt0117218,Universal Pictures,US
tt0117218,Imagine Entertainment,US
tt6139732,Walt Disney Pictures,US
tt6139732,Lin Pictures,US
tt6139732,Rideback,US
tt6139732,Marc Platt Productions,US
tt1599348,Universal Pictures,US
tt1599348,Relativity Media,US
tt1599348,Bluegrass Films,US
tt1599348,DENTSU,JP
tt0113986,1492 Pictures,US
tt0113986,20th Century Fox,US
tt0800369,Marvel Studios,US
tt1231580,Fox 2000 Pictures,US
tt1231580,Bagdasarian Productions,
tt1231580,Regency Enterprises,US
tt1231580,20th Century Fox,US
tt1231580,Dune Entertainment,US
tt4630562,Universal Pictures,US
tt4630562,Original Film,US
tt4630562,Fuji Eight Company Ltd.,
tt4630562,China Film Co.,CN
tt4630562,DENTSU,JP
tt4630562,One Race,US
tt1114740,Hey Eddie,US
tt1114740,Columbia Pictures,US
tt1114740,Happy Madison Productions,US
tt1114740,Relativity Media,US
tt1114740,Sony Pictures,US
tt0109446,Alcor Films,
tt0109446,Regency Enterprises,US
tt0109446,Warner Bros. Pictures,US
tt0116583,Walt Disney Pictures,US
tt0938283,Paramount,US
tt0938283,Nickelodeon Movies,US
tt0938283,Blinding Edge Pictures,US
tt0938283,Industrial Light & Magic,US
tt0938283,The Kennedy/Marshall Company,US
tt0109813,Hanna-Barbera Productions,US
tt0109813,Universal Pictures,US
tt0109813,Amblin Entertainment,US
tt2381249,Paramount,US
tt2381249,China Movie Channel,CN
tt2381249,Bad Robot,US
tt2381249,TC Productions,
tt2381249,Alibaba Pictures Group,CN
tt2381249,Odin,
tt2381249,Skydance Media,US
tt0109831,PolyGram Filmed Entertainment,US
tt0109831,Channel Four Films,GB
tt0109831,Working Title Films,GB
tt0800320,The Zanuck Company,US
tt0800320,Legendary Pictures,US
tt0800320,Thunder Road,US
tt0800320,Moving Picture Company,GB
tt0800320,Warner Bros. Pictures,US
tt0120591,Touchstone Pictures,US
tt0120591,Jerry Bruckheimer Films,US
tt0120591,Valhalla Motion Pictures,US
tt0119738,TriStar Pictures,US
tt0118615,St. Tropez Films,
tt0118615,Cinema Line Film Corporation,
tt0118615,Iguana Producciones,
tt0118615,Middle Fork Productions,
tt0118615,Skylight Cinema Foto Art,BR
tt0118615,Columbia Pictures,US
tt0338459,Dimension Films,US
tt0111282,Carolco Pictures,US
tt0111282,Centropolis Entertainment,
tt0111282,Canal+,FR
tt0117998,Constant c Productions,US
tt0117998,Universal Pictures,US
tt0117998,Amblin Entertainment,US
tt0117998,Warner Bros. Pictures,US
tt0117998,Twister Productions,
tt0073802,Dino De Laurentiis Company,US
tt0073802,Paramount,US
tt0073802,Tom Ward Enterprises,
tt0073802,Wildwood Enterprises,US
tt0072890,Artists Entertainment Complex,
tt0072890,Warner Bros. Pictures,US
tt0074564,United Artists,US
tt0074564,Levy-Gardner-Laven,
tt13863334,Grindstone Entertainment Group,US
tt13863334,Hassell Free Production,US
tt13863334,The Electric Shadow Company,GB
tt13863334,Blue Sky Films,
tt0112740,Hollywood Pictures,US
tt0112740,Don Simpson/Jerry Bruckheimer Films,US
tt0117438,Touchstone Pictures,US
tt0109830,Paramount,US
tt0109830,The Steve Tisch Company,
tt6932874,DreamWorks Animation,US
tt6932874,Universal Pictures,US
tt0110478,Icon Entertainment International,GB
tt0110478,Warner Bros. Pictures,US
tt0110912,Miramax,US
tt0110912,A Band Apart,US
tt0110912,Jersey Films,US
tt1229238,Paramount,US
tt1229238,Bad Robot,US
tt1229238,TC Productions,
tt1229238,Revolution Sun Studios,US
tt1229238,Kontsept Film Company,
tt1229238,Skydance Media,US
tt0859163,Universal Pictures,US
tt0859163,Relativity Media,US
tt0859163,"Sommers Company, The",
tt0859163,Alphaville Films,
tt0859163,Beijing Happy Pictures,
tt0859163,China Film Co-Production Corporation,
tt0859163,Giant Studios,
tt0859163,Hivemind,US
tt0859163,Internationale Filmproduktion Blackbird Dritte,
tt0859163,Mel's Cite du Cinema,
tt0859163,Nowita Pictures,
tt0859163,Shanghai Film Group,CN
tt1396484,RatPac Entertainment,US
tt1396484,New Line Cinema,US
tt1396484,Vertigo Entertainment,US
tt1396484,Lin Pictures,US
tt1396484,KatzSmith Productions,US
tt1396484,Warner Bros. Pictures,US
tt2369135,Revolution Sun Studios,US
tt2369135,Reliance Entertainment,IN
tt2369135,Bandito Brothers,US
