imdb_id,imdb_rating,metacritic_score,title,year,boxOffice,numTickets,boxOfficeAdjusted,ticketPriceAdjusted
tt0094721,7.5,70.0,Beetlejuice,1988,73326666,17841037,25928806.93069307,1.4533239817109886
tt0077229,4.7,48.0,Beyond and Back,1978,23800000,10170940,15256410.256410256,1.5000000252100845
tt0099141,6.0,36.0,Bird on a Wire,1990,70978012,16819434,22712963.84,1.3504000098933175
tt1825683,7.3,88.0,Black Panther,2018,700059566,76845177,116579444.79600333,1.517069116725482
tt0445934,6.3,64.0,Blades of Glory,2007,118594548,17237579,23919836.224283986,1.3876563654492307
tt0071230,7.7,73.0,Blazing Saddles,1974,119500000,63903743,101357082.2731128,1.586089914531498
tt0085255,6.4,66.0,Blue Thunder,1983,42313354,13432810,17763792.61125105,1.3224182141525898
tt1727824,7.9,49.0,Bohemian Rhapsody,2018,189813133,20835690,31609181.182348043,1.5170690858977094
tt1217209,7.1,61.0,Brave,2012,237277071,29808677,43211996.17556001,1.4496448861370135
tt0115759,6.1,61.0,Broken Arrow,1996,70645997,15983257,18833910.15729139,1.1783524570299653
tt0080474,7.2,54.0,Brubaker,1980,37121708,13799891,18833946.220192794,1.3647894914672003
tt0315327,6.8,46.0,Bruce Almighty,2003,242704995,40249584,55172765.40122755,1.3707661028553126
tt0094812,7.1,73.0,Bull Durham,1988,50888729,12381685,17994600.070721358,1.4533240080587866
tt0077289,6.2,,California Suite,1978,42913571,18339132,27508699.358974356,1.500000074102436
tt0101540,7.3,,Cape Fear,1991,79091969,18786690,24283687.135400675,1.2926006196621478
tt4154664,6.8,,Captain Marvel,2019,426829839,46597144,69811880.76545633,1.4982008503666304
tt3606752,6.7,52.0,Cars 3,2017,152901115,17045832,26083438.24633231,1.5301944924913204
tt0239395,5.1,47.0,Cats & Dogs,2001,93375151,16497376,22053649.267831836,1.3367973954059018
tt0367594,6.6,72.0,Charlie and the Chocolate Factory,2005,206459076,32208904,44209652.248394005,1.3725910154655994
tt0120630,7.0,,Chicken Run,2000,106793915,19813342,25933442.20495386,1.3088878294713664
tt0101587,6.8,70.0,City Slickers,1991,124033791,29461708,38082220.141234264,1.2926005559906528
tt0106582,6.4,60.0,Cliffhanger,1993,84049211,20301741,24326833.863965265,1.1982634328733317
tt0844471,6.9,66.0,Cloudy with a Chance of Meatballs,2009,124264907,16568654,24223178.75243665,1.4619883276237555
tt0090859,5.8,48.0,Cobra,1986,49042224,13218928,18711264.402899656,1.4154903032151818
tt7002100,7.4,81.0,Coco,2017,179834199,20048405,30677959.57011259,1.5301945252059996
tt2380307,8.4,81.0,Coco,2017,179834199,20048405,30677959.57011259,1.5301945252059996
tt0088933,6.7,65.0,Cocoon,1985,76257348,21480943,29649046.6562986,1.380248839927493
tt0094894,6.7,,Colors,1988,46616067,11342108,16483757.779349364,1.453324001089512
tt0082198,6.9,43.0,Conan the Barbarian,1982,38264085,13014994,16578892.980935877,1.2738302438661038
tt0118884,7.5,62.0,Contact,1997,100920329,21986999,26288181.55769732,1.1956239029117761
tt0077369,6.3,47.0,Convoy,1978,45000000,19230769,28846153.846153844,1.5000000180000002
tt0106611,7.0,60.0,Cool Runnings,1993,62663954,15136220,18137179.160636757,1.1982634475870961
tt0090555,6.6,62.0,Crocodile Dundee,1986,129589193,34929701,49442652.80427318,1.4154902959024236
tt0099348,8.0,72.0,Dances with Wolves,1990,80160886,18995470,25651483.52,1.3504000437999164
tt0112792,6.5,47.0,Dangerous Minds,1995,84409943,19404584,23164089.736553237,1.1937431761769919
tt0287978,5.3,42.0,Daredevil,2003,102543518,17005558,23310642.873380315,1.370766126779275
tt0099371,6.1,60.0,Days of Thunder,1990,82670733,19590221,26454634.56,1.3504000062071786
tt1431045,8.0,53.0,Deadpool,2016,363070709,41973492,63252736.75958188,1.5069686543969674
tt5463162,7.7,,Deadpool 2,2018,324512774,35621600,54040428.64279767,1.5170690997259435
tt0104070,6.6,56.0,Death Becomes Her,1992,58422650,14077746,17408417.75923719,1.2365912667579873
tt0120647,6.2,40.0,Deep Impact,1998,140464664,29949821,36035060.03078502,1.2031811485880004
tt0106701,5.6,49.0,Dennis the Menace,1993,51270765,12384242,14839584.65991317,1.1982634593149237
tt0099423,7.1,,Die Hard 2,1990,117323878,27801866,37543640.96,1.3504000400548655
tt0130623,6.5,66.0,Dinosaur,2000,137748063,25556226,33450233.851384163,1.3088878557962418
tt0072890,8.0,86.0,Dog Day Afternoon,1975,46665856,22763832,36259406.37140638,1.592851606504844
tt0150377,6.5,40.0,Double Jeopardy,1999,114032117,22447267,28622519.327309236,1.275100408762868
tt0083866,7.8,91.0,E.T. the Extra-Terrestrial,1982,321999812,109523745,139514649.9133449,1.273830162704397
tt0082329,4.9,30.0,Endless Love,1981,33000000,11870503,15179392.824287029,1.2787489143709436
tt0120660,7.3,37.0,Enemy of the State,1998,96822391,20644433,24838992.047203694,1.2031811213804562
tt0070034,7.7,83.0,Enter the Dragon,1973,21483063,12137323,20228872.88135593,1.6666667667455113
tt0137494,6.3,54.0,Entrapment,1999,87707396,17265235,22014908.63453815,1.2751004335902842
tt0082348,7.4,56.0,Excalibur,1981,34200000,12302158,15731370.745170193,1.27874887846264
tt0361596,7.5,,Fahrenheit 9/11,2004,119114517,19181081,26370271.640469335,1.3748063334109968
tt0427229,5.6,47.0,Failure to Launch,2006,88715192,13544304,18401823.68803153,1.3586392987067868
tt0101862,6.5,51.0,Father of the Bride,1991,56229043,13356067,17264059.871046975,1.2926005740347795
tt0097351,7.5,57.0,Field of Dreams,1989,64431625,16148276,21730733.558178753,1.3456999098961866
tt2322441,4.1,46.0,Fifty Shades of Grey,2015,166167230,19711415,29316730.769230768,1.4872971204365981
tt2277860,7.3,77.0,Finding Dory,2016,486295561,56219140,84720481.01045296,1.5069686411149825
tt0083944,7.7,93.0,First Blood,1982,43187630,14689670,18712144.71403813,1.273830161878254
tt0089155,6.9,68.0,Fletch,1985,46700000,13154929,18157076.205287714,1.3802488941816191
tt0076044,6.0,46.0,For the Love of Benji,1977,22257624,9980997,15360679.089026915,1.5389924562673363
tt0082398,6.7,,For Your Eyes Only,1981,54800000,19712230,25206991.72033119,1.2787488640468982
tt4520988,6.8,,Frozen II,2019,450439533,49174621,73673459.76447497,1.4982008659400745
tt0119190,5.5,53.0,George of the Jungle,1997,105263257,22933171,27419446.99140401,1.1956238843465656
tt0425061,6.5,54.0,Get Smart,2008,130319208,18150308,25309615.07088755,1.3944454865938116
tt0099653,7.1,71.0,Ghost,1990,217631306,51571399,69642017.92,1.3504000137750771
tt1289401,6.5,71.0,Ghostbusters,2016,128350574,14838216,22360727.17770035,1.5069687068647841
tt6823368,6.6,56.0,Glass,2019,111048468,12123195,18162981.35426889,1.4982008747915785
tt0113189,7.2,65.0,GoldenEye,1995,93662146,21531527,25703113.611416027,1.19374318465272
tt0107048,8.0,72.0,Groundhog Day,1993,68504696,16547028,19827697.829232994,1.1982633877958624
tt0212985,6.8,57.0,Hannibal,2001,165092266,29168244,38992032.59329239,1.3367973949097653
tt0099739,5.8,57.0,Hard to Kill,1990,47381386,11227816,15162043.52,1.3504000706816
tt0097481,6.1,16.0,Harlem Nights,1989,55742999,13970676,18800336.930860035,1.3456998738543529
tt0417741,7.599999999999999,78.0,Harry Potter and the Half-Blood Prince,2009,301959197,40261226,58861441.91033138,1.4619883137769174
tt0076137,5.7,38.0,Herbie Goes to Monte Carlo,1977,28000000,12556053,19323671.49758454,1.5389925080424987
tt0076141,6.7,55.0,High Anxiety,1977,31063038,13929613,21437569.358178053,1.5389924585972383
tt0082517,6.9,74.0,History of the World: Part I,1981,31672000,11392805,14568537.25850966,1.2787489348329635
tt0104431,6.8,,Home Alone 2: Lost in New York,1992,149350753,35988133,44502608.16448153,1.23659118866993
tt0102057,6.8,,Hook,1991,91801514,21805585,28185911.57506908,1.2926005688482598
tt1411704,5.4,84.0,Hop,2011,108085305,13629925,20093940.323480204,1.4742517162405666
tt0104452,6.1,52.0,HouseSitter,1992,58500635,14096538,17431655.244338498,1.236591228593751
tt0251127,6.4,45.0,How to Lose a Guy in 10 Days,2003,105807520,17546852,24052630.143214367,1.3707661148116121
tt2386490,7.5,,How to Train Your Dragon: The Hidden World,2019,160799505,17554531,26300213.444553483,1.4982008601969192
tt0286716,5.6,61.0,Hulk,2003,132177234,21919939,30047109.34303251,1.3707661021790485
tt1375666,8.8,74.0,Inception,2010,292568851,37080970,56101409.58772771,1.5129434205126702
tt0454848,7.599999999999999,76.0,Inside Man,2006,88634237,13531944,18385031.52872848,1.3586393447037972
tt2096673,8.099999999999998,94.0,Inside Out,2015,356461711,42284900,62890210.127028935,1.48729712325272
tt0371746,7.9,79.0,Iron Man,2008,318412101,44347089,61839600.11652748,1.394445532073762
tt0070248,5.9,,Jonathan Livingston Seagull,1973,1600000,903954,1506591.3370998115,1.666668145834646
tt0099938,6.2,61.0,Kindergarten Cop,1990,47391750,11230272,15165360.0,1.3504000615479304
tt3731562,6.6,62.0,Kong: Skull Island,2017,168052812,18734985,28668169.907881267,1.5301944414623907
tt0441773,7.599999999999999,74.0,Kung Fu Panda,2008,215434591,30004818,41840083.705573894,1.394445508903733
tt1302011,7.2,,Kung Fu Panda 2,2011,165249063,20838469,30721149.470161743,1.4742517538194262
tt2267968,7.1,,Kung Fu Panda 3,2016,143528619,16592903,25004985.88850174,1.506968725635396
tt0068828,7.1,,Lady Sings the Blues,1972,19726490,11603817,19726490.0,1.7000000947963934
tt0146316,5.8,33.0,Lara Croft: Tomb Raider,2001,131144183,23170350,30974063.060935285,1.336797375133966
tt0091396,6.0,57.0,Legal Eagles,1986,49851591,13437086,19020065.24227394,1.4154903259734992
tt0073312,7.7,89.0,Love and Death,1975,20123742,9816459,15636163.170163171,1.592851675962093
tt0089530,6.3,71.0,Mad Max Beyond Thunderdome,1985,36230219,10205695,14086399.30015552,1.3802489002616207
tt0795421,6.4,60.0,Mamma Mia!,2008,144130063,20073825,27991855.311711013,1.394445518565147
tt0074860,7.4,64.0,Marathon Man,1976,28204261,13241437,20723189.566495225,1.5650257269279175
tt0822832,7.1,53.0,Marley & Me,2008,106664046,14855717,20715487.667508256,1.3944454964717123
tt0079540,6.2,66.0,Meatballs,1979,43000000,17131474,24769585.25345622,1.4458525433045761
tt0290002,6.3,41.0,Meet the Fockers,2004,162461370,26161251,35966652.64556121,1.3748062982753084
tt1001526,7.3,63.0,Megamind,2010,144192018,18275287,27649476.126558006,1.5129434698649606
tt0119654,7.3,,Men in Black,1997,250650052,54607854,65290453.76400104,1.1956238705883049
tt0077928,7.599999999999999,59.0,Midnight Express,1978,35000000,14957264,22435897.435897436,1.5000000960000062
tt0074899,6.8,79.0,Midway,1976,43220000,20291079,31756061.719324026,1.565025779029495
tt0117060,7.1,86.0,Mission: Impossible,1996,180981886,40946128,48248969.874700084,1.1783524409121195
tt4912910,7.7,86.0,Mission: Impossible - Fallout,2018,220159104,24166751,36662631.80682764,1.517069125544747
tt1229238,7.4,73.0,Mission: Impossible - Ghost Protocol,2011,141186646,17804117,26247749.7676148,1.4742517007507197
tt3521164,7.599999999999999,81.0,Moana,2016,210046114,24282787,36593399.65156794,1.5069686873902877
tt0892782,6.4,56.0,Monsters vs. Aliens,2009,198351526,26446870,38665014.81481481,1.4619883114642607
tt0113855,5.8,60.0,Mortal Kombat,1995,70383146,16180033,19314804.06147091,1.1937431809608121
tt0293429,6.1,60.0,Mortal Kombat,2021,42201013,4607097,6818712.7161092255,1.4800453986771334
tt0259446,6.6,,My Big Fat Greek Wedding,2002,227898505,39225216,52975012.78475128,1.350534635290505
tt0102492,6.9,50.0,My Girl,1991,58011485,13779450,17811324.83880872,1.2926005637967204
tt0477347,6.4,48.0,Night at the Museum,2006,115822154,17682771,24024508.19332089,1.358639332790143
tt1078912,6.0,,Night at the Museum: Battle of the Smithsonian,2009,177243721,23632496,34550432.943469785,1.4619883123420305
tt0113986,5.5,97.0,Nine Months,1995,69660733,16013961,19116556.805708013,1.1937431848190472
tt7146812,7.4,61.0,Onward,2020,61555145,6719993,9945895.136532558,1.4800454608408904
tt0081283,7.7,,Ordinary People,1980,52302978,19443486,26536264.840182647,1.3647894642032117
tt0114069,6.6,64.0,Outbreak,1995,67823573,15591625,18612396.54226125,1.193743214210273
tt1623205,6.3,44.0,Oz the Great and Powerful,2013,234770996,28877121,42141625.560940586,1.4593430404970282
tt0120784,7.1,46.0,Payback,1999,81526121,16048449,20463383.785140563,1.275100402857657
tt0117333,6.4,41.0,Phenomenon,1996,104539127,23651386,27869668.62170088,1.1783524492687607
tt9047432,2.2,58.0,Pocahontas,1995,141551246,32540516,38845018.111964874,1.1937431512138552
tt0114148,6.7,58.0,Pocahontas,1995,141551246,32540516,38845018.111964874,1.1937431512138552
tt0084516,7.3,47.0,Poltergeist,1982,74706019,25410210,32368292.461005203,1.2738301832611854
tt0091790,6.8,56.0,Pretty in Pink,1986,40471663,10908804,15441305.990080122,1.4154902764849493
tt0100405,7.1,51.0,Pretty Woman,1990,178406268,42276366,57090005.76,1.3504000263409583
tt0081375,6.2,59.0,Private Benjamin,1980,69847348,25965556,35437518.01116185,1.3647894930946924
tt1446714,7.0,64.0,Prometheus,2012,126477084,15889080,23033524.676743764,1.4496449559536337
tt3116744,7.2,64.0,Prometheus,2012,126477084,15889080,23033524.676743764,1.4496449559536337
tt0087957,6.5,55.0,Purple Rain,1984,66524902,19799077,26781361.5136876,1.3526570715234654
tt0830515,6.6,58.0,Quantum of Solace,2008,166820413,23234040,32398604.19498932,1.394445571884585
tt0095953,8.0,65.0,Rain Man,1988,47175875,11478315,16681709.688826026,1.453323914601231
tt0089880,6.5,,Rambo: First Blood Part II,1985,150415432,42370544,58481894.24572317,1.380248840933531
tt1192628,7.2,75.0,Rango,2011,123477607,15570947,22955494.887525566,1.4742516872946498
tt0382932,8.0,96.0,Ratatouille,2007,206445654,30006635,41638897.53933037,1.3876563479820503
tt2357291,6.3,,Rio 2,2014,131538435,16100175,23235900.900900904,1.4432079713978825
tt0070608,7.599999999999999,32.0,Robin Hood,1973,32056467,18110998,30184997.17514124,1.6666666947421254
tt0093886,6.6,74.0,Roxanne,1987,39148164,10012318,14408599.190283401,1.4390872513521245
tt0163187,5.6,77.0,Runaway Bride,1999,152162347,29953217,38193360.19076305,1.275100440489015
tt2126355,6.1,43.0,San Andreas,2015,155190832,18409351,27380175.017642908,1.487297135985017
tt0362120,5.1,,Scary Movie 4,2006,90710620,13848949,18815727.027587637,1.3586393471149065
tt0329575,7.3,72.0,Seabiscuit,2003,120277854,19946576,27342090.020459194,1.3707660914063242
tt0081480,6.7,,Seems Like Old Times,1980,23200000,8624535,11770674.784373414,1.364789496984291
tt0126029,7.9,84.0,Shrek,2001,267655011,47288871,63215637.93103448,1.3367973604409902
tt0892791,6.3,58.0,Shrek Forever After,2010,238736787,30258148,45778866.15532119,1.5129434278436733
tt3470600,7.1,59.0,Sing,2016,166497820,19248302,29006588.850174215,1.5069687108075411
tt0076723,7.3,61.0,Slap Shot,1977,28000000,12556053,19323671.49758454,1.5389925080424987
tt0070707,7.2,49.0,Sleeper,1973,18344729,10364253,17273756.120527305,1.6666667747812896
tt0162661,7.3,65.0,Sleepy Hollow,1999,92839722,18275535,23303143.072289158,1.2751004592910224
tt3778644,6.9,,Solo: A Star Wars Story,2018,213767512,23465149,35598253.45545379,1.5170691417921016
tt0108185,6.2,,Sommersby,1993,50081992,12097099,14495511.432706222,1.1982634375982393
tt3794354,6.5,47.0,Sonic the Hedgehog,2020,146066470,15946121,23600980.772338018,1.4800452581752024
tt0117705,6.5,59.0,Space Jam,1996,85442296,19330836,22778537.989869367,1.1783524514857695
tt0316654,7.3,,Spider-Man 2,2004,373524485,60148870,82693045.16271861,1.3748062958243208
tt0090056,6.4,,Spies Like Us,1985,43754210,12325129,17011745.723172627,1.3802488982608319
tt0088161,6.3,74.0,Splash,1984,62599495,18630802,25201084.943639293,1.3526570108811897
tt0094025,6.6,69.0,Stakeout,1987,65673233,16796223,24171230.401177768,1.4390872520076547
tt0092007,7.3,,Star Trek IV: The Voyage Home,1986,83867664,22605839,31998345.66959176,1.415490292998714
tt0086361,4.7,23.0,Staying Alive,1983,63841474,20267134,26801626.364399664,1.3224181753769262
tt0838283,6.9,,Step Brothers,2008,100468793,13992868,19512292.289765004,1.3944455339509387
tt0120855,7.3,44.0,Tarzan,1999,170904824,33642681,42897797.18875502,1.2751004353296047
tt6723592,7.4,69.0,Tenet,2020,57929000,6324126,9359993.536920343,1.4800453907655133
tt0103064,8.5,75.0,Terminator 2: Judgment Day,1991,201858746,47947445,61976894.68836352,1.292600568984719
tt0101272,6.9,,The Addams Family,1991,110159219,26166085,33822296.284924775,1.2926005661498376
tt0078767,6.2,33.0,The Amityville Horror,1979,86432520,34435266,49788317.97235023,1.445852573705986
tt0085244,7.2,52.0,The Big Chill,1983,43738171,13885133,18361952.560873214,1.3224181980016478
tt0080453,5.8,31.0,The Blue Lagoon,1980,47923795,17815537,24314457.128361236,1.3647894603660409
tt0372183,7.7,73.0,The Bourne Supremacy,2004,176087450,28355466,38983274.29709984,1.374806335297041
tt0115798,6.1,70.0,The Cable Guy,1996,60240295,13629026,16059796.054385498,1.1783524409143762
tt1457767,7.5,68.0,The Conjuring,2013,137400141,16900386,24663460.958535273,1.4593430563381968
tt0068421,7.4,50.0,The Cowboys,1972,7500000,4411764,7500000.0,1.7000002720000436
tt0319262,6.4,47.0,The Day After Tomorrow,2004,186740799,30070982,41341775.29333628,1.374806293101312
tt0075925,6.2,68.0,The Deep,1977,50681884,22727302,34977145.617667355,1.5389924249551203
tt0407887,8.5,85.0,The Departed,2006,120359613,18375513,24965694.461729933,1.358639318626366
tt1320253,6.5,35.0,The Expendables,2010,103068524,13063184,19763858.86864813,1.5129434652874927
tt0082405,6.8,69.0,The Four Seasons,1981,42488161,15283511,19543772.309107635,1.2787488626865668
tt0071562,9.0,60.0,The Godfather: Part II,1974,57300000,30641711,48600508.905852415,1.586089918603188
tt1343092,7.2,55.0,The Great Gatsby,2013,144840419,17815549,25998998.20499013,1.4593430831118441
tt0095253,6.6,24.0,The Great Outdoors,1988,41455230,10086430,14658850.777934937,1.453323998474677
tt0071583,5.8,,The Groove Tube,1974,20447000,10934224,17342663.27396098,1.5860899935798811
tt0104389,6.6,64.0,The Hand that Rocks the Cradle,1992,88036683,21213658,26232623.06317044,1.2365912122826925
tt0073113,6.3,,The Hindenburg,1975,27945225,13631817,21713461.53846154,1.5928516014014522
tt0903624,7.8,58.0,The Hobbit: An Unexpected Journey,2012,263834893,33145087,48048605.53633218,1.4496448760666154
tt0116583,7.0,74.0,The Hunchback of Notre Dame,1996,100138851,22655848,26696574.513463076,1.1783524727683146
tt9799878,1.9,74.0,The Hunchback of Notre Dame,1996,100138851,22655848,26696574.513463076,1.1783524727683146
tt1951265,6.6,,The Hunger Games: Mockingjay - Part 1,2014,323734502,39624786,57186804.80480481,1.4432079154901887
tt0800080,6.6,61.0,The Incredible Hulk,2008,134806913,18775336,26181183.336570207,1.3944455287814932
tt1051906,7.1,72.0,The Invisible Man,2020,64914050,7086686,10488616.900953304,1.480045383830087
tt0087538,7.3,,The Karate Kid,1984,90815558,27028439,36560208.53462158,1.352657048918792
tt1155076,6.2,,The Karate Kid,2010,176591618,22381701,33862246.979865775,1.5129434076465311
tt0095489,7.4,,The Land Before Time,1988,43116921,10490735,15246435.997171147,1.4533239088749403
tt0070290,7.5,89.0,The Last Detail,1973,10000000,5649717,9416195.856873823,1.6666668183333473
tt1490017,7.7,,The Lego Movie,2014,257784718,31552597,45536957.78131072,1.4432079166513845
tt0071771,7.1,48.0,The Longest Yard,1974,43008075,22998970,36478435.114503816,1.5860899472673695
tt0071807,6.7,43.0,The Man with the Golden Gun,1974,21000000,11229946,17811704.834605597,1.5860899807181261
tt0120616,7.0,34.0,The Mummy,1999,155385488,30587694,39002381.52610442,1.2751004219574191
tt0859163,5.2,31.0,The Mummy: Tomb of the Dragon Emperor,2008,102491776,14274621,19905180.811808117,1.3944454855794852
tt0087781,7.5,74.0,The Natural,1984,47951979,14271422,19304339.37198068,1.35265703529618
tt4682266,5.3,43.0,The New Mutants,2020,23855569,2604319,3854511.0680239135,1.4800456733694733
tt0075005,7.5,62.0,The Omen,1976,48570885,22803232,35687645.11388685,1.5650257434510533
tt0075029,7.8,,The Outlaw Josey Wales,1976,27000000,12676056,19838354.151359294,1.5650257581190312
tt0335345,7.2,47.0,The Passion of the Christ,2004,370274604,59625540,81973567.4119991,1.3748062895866286
tt0072081,7.1,61.0,The Return of the Pink Panther,1975,41833347,20406510,32504543.123543125,1.5928516499657768
tt0117500,7.4,73.0,The Rock,1996,134069511,30332468,35742338.30978406,1.1783524607949496
tt0472181,5.4,40.0,The Smurfs,2011,142614158,17984130,26513135.89886596,1.4742517930456442
tt0111255,5.6,75.0,The Specialist,1994,56157168,13764011,15841232.15796897,1.1509168481461522
tt1259571,4.8,44.0,The Twilight Saga: New Moon,2009,287954655,38393954,56131511.69590643,1.4619883040935673
tt0068341,6.5,,The Valachi Papers,1972,17106087,10062404,17106087.0,1.700000019875966
tt0368447,6.5,44.0,The Village,2004,114197520,18389294,25281717.95439451,1.3748063386443496
tt0120888,6.9,59.0,The Wedding Singer,1998,80245725,17109962,20586384.043099023,1.2031811668020667
tt1981115,6.8,,Thor: The Dark World,2013,203449204,25024502,36519332.974331364,1.459343046040691
tt0072288,7.0,62.0,Thunderbolt and Lightfoot,1974,25000000,13368983,21204410.517387617,1.5860900202646393
tt0100802,7.5,43.0,Total Recall,1990,119383540,28289938,38202732.8,1.3504000185507652
tt0435761,8.199999999999998,,Toy Story 3,2010,415004880,52598844,79579075.7430489,1.5129434354688271
tt1979376,7.7,,Toy Story 4,2019,434038008,47384062,70990842.0019627,1.4982008507831748
tt1399103,6.2,42.0,Transformers: Dark of the Moon,2011,352390543,44437647,65512277.93270125,1.474251729230876
tt1055369,6.0,35.0,Transformers: Revenge of the Fallen,2009,402111870,53614916,78384380.11695907,1.4619883040935673
tt1679335,6.5,55.0,Trolls,2016,150130292,17356103,26155103.135888502,1.5069686516546084
tt1104001,6.8,49.0,TRON: Legacy,2010,131304844,16641932,25178301.821668264,1.5129434383981537
tt0111503,7.2,57.0,True Lies,1994,146282411,35853532,41264431.87588152,1.1509167876649231
tt1099212,5.2,56.0,Twilight,2008,176922850,24641065,34360623.42202369,1.3944455494120767
tt0117998,6.4,68.0,Twister,1996,241688385,54680630,64433053.85230605,1.178352441299708
tt0098554,7.0,51.0,Uncle Buck,1989,66758538,16731463,22515527.150084317,1.3456998440652987
tt0358273,7.8,,Walk the Line,2005,91742439,14312392,19645061.884368308,1.3725911003812856
tt0407304,6.5,73.0,War of the Worlds,2005,234280354,36549197,50167099.35760172,1.3725910136302506
tt0114898,6.2,56.0,Waterworld,1995,88246220,20286487,24216855.10428101,1.1937431603747366
tt0070909,7.0,77.0,Westworld,1973,3000000,1694915,2824858.757062147,1.666666916666704
tt7126948,5.4,60.0,Wonder Woman 1984,2020,28500000,3111353,4604944.255937954,1.4800455801504857
tt3385516,6.9,52.0,X-Men: Apocalypse,2016,155442489,17970229,27080572.99651568,1.5069687201268098
tt0072431,8.0,36.0,Young Frankenstein,1974,86300000,46149732,73197625.10602205,1.5860899280199947
tt0096487,6.9,55.0,Young Guns,1988,44726644,10882395,15815644.978783593,1.4533239216903626
tt0128853,6.7,57.0,You've Got Mail,1998,78028953,16637303,20017689.32786044,1.2031811482822932
tt2948356,8.0,78.0,Zootopia,2016,341268248,39452976,59454398.60627177,1.5069686658434023
tt1232829,7.2,69.0,21 Jump Street,2012,138447667,17392922,25213561.64633036,1.449644955938419
tt0095159,7.5,80.0,A Fish Called Wanda,1988,63493000,15448418,22451555.869872704,1.4533239500557729
tt0095742,5.7,56.0,A Nightmare on Elm Street 4: The Dream Master,1988,49369899,12012140,17457531.471004244,1.453324009793779
tt0070819,6.5,,A Touch of Class,1973,16800000,9491525,15819209.039548023,1.666666741071432
tt0112281,6.4,45.0,Ace Ventura: When Nature Calls,1995,104371496,23993447,28642013.17233809,1.1937431571352832
tt0075629,6.5,,Across the Great Divide,1976,18800000,8826291,13813372.52020573,1.5650257305368394
tt0071110,5.7,50.0,Airport 1975,1974,47285152,25286177,40106150.975402884,1.5860899405791111
tt0078748,8.4,65.0,Alien,1979,60150933,23964515,34649154.95391705,1.4458525429751885
tt0086873,6.7,93.0,All of Me,1984,35243581,10489161,14188237.117552334,1.3526570063661274
tt0952640,5.2,39.0,Alvin and the Chipmunks,2007,153632443,22330297,30986777.531262606,1.3876563097778147
tt0765429,7.8,76.0,American Gangster,2007,129150735,18771909,26048958.24929407,1.3876563246334759
tt0328828,6.3,81.0,American Wedding,2003,104354205,17305838,23722256.19458968,1.3707661076331397
tt0118615,4.8,37.0,Anaconda,1997,65598907,14291700,17087498.567335244,1.1956239332854206
tt0808151,6.7,48.0,Angels & Demons,2009,133375846,17783446,25999190.253411308,1.4619883150549848
tt0083564,6.6,33.0,Annie,1982,57059003,19407824,24722271.663778163,1.2738301658021096
tt0080377,6.1,,Any Which Way You Can,1980,70687344,26277823,35863695.585996956,1.364789449491191
tt6590506,8.3,83.0,Apollo 13,1995,172036360,39548588,47210856.20197585,1.1937431546728254
tt0112384,7.599999999999999,83.0,Apollo 13,1995,172036360,39548588,47210856.20197585,1.1937431546728254
tt0082031,6.9,41.0,Arthur,1981,75312238,27090733,34642243.790248394,1.2787488544606156
tt0103776,7.0,68.0,Batman Returns,1992,162833635,39237020,48520153.45649583,1.236591195164562
tt0101414,8.0,65.0,Beauty and the Beast,1991,82470981,19589306,25321148.603008904,1.2926005956009317
tt0389790,6.1,,Bee Movie,2007,124518342,18098596,25114631.302944735,1.3876563299686193
tt0071206,6.1,53.0,Benji,1974,31559560,16876770,26768074.63952502,1.586089911726297
tt0094737,7.3,74.0,Big,1988,112555170,27385686,39800272.27722772,1.4533239107914888
tt0082089,7.4,76.0,Body Heat,1981,24058000,8653956,11066237.35050598,1.2787489733603892
tt0397892,6.8,67.0,Bolt,2008,109917145,15308795,21347280.05437949,1.3944454840749705
tt0103859,5.6,,Boomerang,1992,70052444,16880106,20873791.418355186,1.2365912523508553
tt0112573,8.3,68.0,Braveheart,1995,67019456,15406771,18391727.771679472,1.1937431777028082
tt0086998,5.8,42.0,Breakin',1984,36100000,10744047,14533011.272141706,1.3526570827679465
tt0080472,6.1,66.0,Bronco Billy,1980,24265659,9020691,12311343.98782344,1.3647894587923963
tt0082121,6.1,55.0,Bustin' Loose,1981,31261000,11244964,14379484.820607176,1.2787488533184435
tt0080487,7.3,48.0,Caddyshack,1980,39846344,14812767,20216308.472856417,1.3647894733547363
tt9347730,6.0,72.0,Candyman,2021,61181560,6679209,9885532.396186782,1.4800453760597672
tt0112642,6.1,49.0,Casper,1995,100328194,23063952,27532435.23600439,1.1937431727227141
tt0800320,5.8,39.0,Clash of the Titans,2010,163214888,20686298,31297198.082454458,1.512943402558276
tt1985966,6.4,,Cloudy with a Chance of Meatballs 2,2013,117614237,14466695,21111871.656794112,1.459343108899034
tt0094889,5.9,12.0,Cocktail,1988,78222753,19032300,27660096.534653466,1.4533239038189534
tt0369339,7.5,23.0,Collateral,2004,100170152,16130459,22176256.80761567,1.3748063094556497
tt0077362,7.3,,Coming Home,1978,32653000,13954273,20931410.256410256,1.5000000542063536
tt0112715,5.2,75.0,Congo,1995,81022333,18625823,22234449.23161361,1.193743182871093
tt0068408,6.1,49.0,Conquest of the Planet of the Apes,1972,9700000,5705882,9700000.0,1.7000001051546456
tt3104988,6.9,74.0,Crazy Rich Asians,2018,174519335,19156897,29062337.21898418,1.5170691380229366
