imdb_id,imdb_rating,metacritic_score,title,year,boxOffice,numTickets
tt0859163,5.2000000000000002,31.0,The Mummy: Tomb of the Dragon Emperor,2008,102491776,14274621
tt0087781,7.5,74.0,The Natural,1984,47951979,14271422
tt4682266,5.2999999999999998,43.0,The New Mutants,2020,23855569,2604319
tt0075005,7.5,62.0,The Omen,1976,48570885,22803232
tt0075029,7.7999999999999998,,The Outlaw Josey Wales,1976,27000000,12676056
tt0335345,7.2000000000000002,47.0,The Passion of the Christ,2004,370274604,59625540
tt0072081,7.0999999999999996,61.0,The Return of the Pink Panther,1975,41833347,20406510
tt0117500,7.4000000000000004,73.0,The Rock,1996,134069511,30332468
tt0472181,5.4000000000000004,40.0,The Smurfs,2011,142614158,17984130
tt0111255,5.5999999999999996,75.0,The Specialist,1994,56157168,13764011
tt1259571,4.7999999999999998,44.0,The Twilight Saga: New Moon,2009,287954655,38393954
tt0068341,6.5,,The Valachi Papers,1972,17106087,10062404
tt0368447,6.5,44.0,The Village,2004,114197520,18389294
tt0120888,6.9000000000000004,59.0,The Wedding Singer,1998,80245725,17109962
tt1981115,6.7999999999999998,,Thor: The Dark World,2013,203449204,25024502
tt0072288,7,62.0,Thunderbolt and Lightfoot,1974,25000000,13368983
tt0100802,7.5,43.0,Total Recall,1990,119383540,28289938
tt0435761,8.1999999999999993,,Toy Story 3,2010,415004880,52598844
tt1979376,7.7000000000000002,,Toy Story 4,2019,434038008,47384062
tt1399103,6.2000000000000002,42.0,Transformers: Dark of the Moon,2011,352390543,44437647
tt1055369,6,35.0,Transformers: Revenge of the Fallen,2009,402111870,53614916
tt1679335,6.5,55.0,Trolls,2016,150130292,17356103
tt1104001,6.7999999999999998,49.0,TRON: Legacy,2010,131304844,16641932
tt0111503,7.2000000000000002,57.0,True Lies,1994,146282411,35853532
tt1099212,5.2000000000000002,56.0,Twilight,2008,176922850,24641065
tt0117998,6.4000000000000004,68.0,Twister,1996,241688385,54680630
tt0098554,7,51.0,Uncle Buck,1989,66758538,16731463
tt0358273,7.7999999999999998,,Walk the Line,2005,91742439,14312392
tt0407304,6.5,73.0,War of the Worlds,2005,234280354,36549197
tt0114898,6.2000000000000002,56.0,Waterworld,1995,88246220,20286487
tt0070909,7,77.0,Westworld,1973,3000000,1694915
tt7126948,5.4000000000000004,60.0,Wonder Woman 1984,2020,28500000,3111353
tt3385516,6.9000000000000004,52.0,X-Men: Apocalypse,2016,155442489,17970229
tt0072431,8,36.0,Young Frankenstein,1974,86300000,46149732
tt0096487,6.9000000000000004,55.0,Young Guns,1988,44726644,10882395
tt0128853,6.7000000000000002,57.0,You've Got Mail,1998,78028953,16637303
tt2948356,8,78.0,Zootopia,2016,341268248,39452976
tt1232829,7.2000000000000002,69.0,21 Jump Street,2012,138447667,17392922
tt0095159,7.5,80.0,A Fish Called Wanda,1988,63493000,15448418
tt0095742,5.7000000000000002,56.0,A Nightmare on Elm Street 4: The Dream Master,1988,49369899,12012140
tt0070819,6.5,,A Touch of Class,1973,16800000,9491525
tt0112281,6.4000000000000004,45.0,Ace Ventura: When Nature Calls,1995,104371496,23993447
tt0075629,6.5,,Across the Great Divide,1976,18800000,8826291
tt0071110,5.7000000000000002,50.0,Airport 1975,1974,47285152,25286177
tt0078748,8.4000000000000004,65.0,Alien,1979,60150933,23964515
tt0086873,6.7000000000000002,93.0,All of Me,1984,35243581,10489161
tt0952640,5.2000000000000002,39.0,Alvin and the Chipmunks,2007,153632443,22330297
tt0765429,7.7999999999999998,76.0,American Gangster,2007,129150735,18771909
tt0328828,6.2999999999999998,81.0,American Wedding,2003,104354205,17305838
tt0118615,4.7999999999999998,37.0,Anaconda,1997,65598907,14291700
tt0808151,6.7000000000000002,48.0,Angels & Demons,2009,133375846,17783446
tt0083564,6.5999999999999996,33.0,Annie,1982,57059003,19407824
tt0080377,6.0999999999999996,,Any Which Way You Can,1980,70687344,26277823
tt6590506,8.3000000000000007,83.0,Apollo 13,1995,172036360,39548588
tt0112384,7.5999999999999996,83.0,Apollo 13,1995,172036360,39548588
tt0082031,6.9000000000000004,41.0,Arthur,1981,75312238,27090733
tt0103776,7,68.0,Batman Returns,1992,162833635,39237020
tt0101414,8,65.0,Beauty and the Beast,1991,82470981,19589306
tt0389790,6.0999999999999996,,Bee Movie,2007,124518342,18098596
tt0071206,6.0999999999999996,53.0,Benji,1974,31559560,16876770
tt0094737,7.2999999999999998,74.0,Big,1988,112555170,27385686
tt0082089,7.4000000000000004,76.0,Body Heat,1981,24058000,8653956
tt0397892,6.7999999999999998,67.0,Bolt,2008,109917145,15308795
tt0103859,5.5999999999999996,,Boomerang,1992,70052444,16880106
tt0112573,8.3000000000000007,68.0,Braveheart,1995,67019456,15406771
tt0086998,5.7999999999999998,42.0,Breakin',1984,36100000,10744047
tt0080472,6.0999999999999996,66.0,Bronco Billy,1980,24265659,9020691
tt0082121,6.0999999999999996,55.0,Bustin' Loose,1981,31261000,11244964
tt0080487,7.2999999999999998,48.0,Caddyshack,1980,39846344,14812767
tt9347730,6,72.0,Candyman,2021,61181560,6679209
tt0112642,6.0999999999999996,49.0,Casper,1995,100328194,23063952
tt0800320,5.7999999999999998,39.0,Clash of the Titans,2010,163214888,20686298
tt1985966,6.4000000000000004,,Cloudy with a Chance of Meatballs 2,2013,117614237,14466695
tt0094889,5.9000000000000004,12.0,Cocktail,1988,78222753,19032300
tt0369339,7.5,23.0,Collateral,2004,100170152,16130459
tt0077362,7.2999999999999998,,Coming Home,1978,32653000,13954273
tt0112715,5.2000000000000002,75.0,Congo,1995,81022333,18625823
tt0068408,6.0999999999999996,49.0,Conquest of the Planet of the Apes,1972,9700000,5705882
tt3104988,6.9000000000000004,74.0,Crazy Rich Asians,2018,174519335,19156897
tt0112740,7.2999999999999998,66.0,Crimson Tide,1995,91387195,21008550
tt3228774,7.4000000000000004,59.0,Cruella,2021,86103234,9399916
tt0106673,6.7999999999999998,,Dave,1993,63270710,15282780
tt2103281,7.5999999999999996,79.0,Dawn of the Planet of the Apes,2014,208545589,25525775
tt0071402,7,31.0,Death Wish,1974,22000000,11764705
tt1323594,7.5999999999999996,49.0,Despicable Me,2010,251203225,31838178
tt0246460,6.0999999999999996,56.0,Die Another Day,2002,153770825,26466579
tt0095016,8.1999999999999993,65.0,Die Hard,1988,74138586,18038585
tt0109635,6.0999999999999996,58.0,Disclosure,1994,51713349,12674840
tt0118998,5.4000000000000004,34.0,Doctor Dolittle,1998,144155259,30736728
tt1211837,7.5,72.0,Doctor Strange,2016,230107790,26602056
tt0364725,6.7000000000000002,,Dodgeball: A True Underdog Story,2004,114326736,18410102
tt6673612,5.5999999999999996,26.0,Dolittle,2020,77047065,8411251
tt1059786,6.5999999999999996,43.0,Eagle Eye,2008,101401695,14122799
tt0071455,5.9000000000000004,66.0,Earthquake,1974,79700000,42620320
tt0195685,7.4000000000000004,73.0,Erin Brockovich,2000,125548685,23292891
tt0076009,3.7999999999999998,39.0,Exorcist II: The Heretic,1977,25011000,11215695
tt0074512,6.7999999999999998,75.0,Family Plot,1976,13200000,6197183
tt0120667,5.7000000000000002,,Fantastic Four,2005,154696080,24133553
tt0104231,6.5999999999999996,49.0,Far and Away,1992,58883840,14188877
tt1013752,6.5999999999999996,58.0,Fast & Furious,2009,155064265,20675235
tt0266543,8.0999999999999996,90.0,Finding Nemo,2003,339714367,56337374
tt0080745,6.5,58.0,Flash Gordon,1980,27107960,10077308
tt0087277,6.5999999999999996,42.0,Footloose,1984,80000000,23809523
tt0109830,8.8000000000000007,82.0,Forrest Gump,1994,298535927,73170570
tt0077578,6.7999999999999998,,Foul Play,1978,40415179,17271444
tt6264654,7.2000000000000002,62.0,Free Guy,2021,121498751,13264055
tt0106965,6,79.0,Free Willy,1993,77698625,18767783
tt0073026,6.2999999999999998,95.0,Funny Lady,1975,40055897,19539461
tt0074564,5.7999999999999998,41.0,Gator,1976,11000000,5164319
tt3741700,6,48.0,Godzilla: King of the Monsters,2019,110500138,12063334
tt0087355,6.7999999999999998,,Grand Canyon: The Hidden Secrets,1984,52800000,15714285
tt1454468,7.7000000000000002,96.0,Gravity,2013,255621667,31441779
tt0087363,7.2999999999999998,70.0,Gremlins,1984,148168459,44097755
tt0082495,6.5,50.0,Halloween II,1981,25533818,9184826
tt0366548,6.4000000000000004,77.0,Happy Feet,2006,175967627,26865286
tt0330373,7.7000000000000002,81.0,Harry Potter and the Goblet of Fire,2005,275132632,42922407
tt0304141,7.9000000000000004,82.0,Harry Potter and the Prisoner of Azkaban,2004,249538952,40183406
tt0068699,7.5,69.0,High Plains Drifter,1973,15700000,8870056
tt0386588,6.5999999999999996,63.0,Hitch,2005,177784257,27735453
tt0077696,6.4000000000000004,70.0,Hooper,1978,51290536,21919032
tt1499658,6.7999999999999998,57.0,Horrible Bosses,2011,117538559,14822012
tt0102059,6.7999999999999998,61.0,Hot Shots!,1991,68267322,16215515
tt0837562,7.0999999999999996,54.0,Hotel Transylvania,2012,146172361,18363361
tt0077699,6.7000000000000002,76.0,House Calls,1978,29000000,12393162
tt0480249,7.2000000000000002,,I Am Legend,2007,206129574,29960694
tt0097576,8.1999999999999993,65.0,Indiana Jones and the Last Crusade,1989,197171806,49416492
tt0816692,8.5999999999999996,74.0,Interstellar,2014,182802094,22374797
tt1228705,7,,Iron Man 2,2010,312433331,39598648
tt0116669,5.7999999999999998,81.0,Jack,1996,58554258,13247569
tt1116184,7,,Jackass 3D,2010,117109417,14842765
tt0089360,6.5,,Jagged Edge,1985,38768101,10920591
tt4196776,6.5999999999999996,58.0,Jason Bourne,2016,162192920,18750626
tt0068762,7.5999999999999996,75.0,Jeremiah Johnson,1972,44693786,26290462
tt0116695,7.2999999999999998,77.0,Jerry Maguire,1996,83338125,18854779
tt0116705,5.5999999999999996,34.0,Jingle All the Way,1996,57213524,12944236
tt0068768,6.5,52.0,Joe Kidd,1972,6330000,3723529
tt6146586,7.4000000000000004,73.0,John Wick: Chapter 3 - Parabellum,2019,171015687,18669834
tt7286456,8.4000000000000004,59.0,Joker,2019,333772511,36438047
tt2283362,6.9000000000000004,58.0,Jumanji: Welcome to the Jungle,2017,169002557,18840865
tt0107290,8.0999999999999996,,Jurassic Park,1993,338700740,81811772
tt0974015,6.0999999999999996,,Justice League,2017,225546295,25144514
tt0360717,7.2000000000000002,62.0,King Kong,2005,168505310,26287879
tt1327773,7.2000000000000002,65.0,Lee Daniels' The Butler,2013,116293662,14304263
tt0104714,6.7000000000000002,,Lethal Weapon 3,1992,144731527,34875066
tt0122151,6.5999999999999996,,Lethal Weapon 4,1998,130444603,27813348
tt0443272,7.2999999999999998,,Lincoln,2012,144089046,18101638
tt3315342,8.0999999999999996,77.0,Logan,2017,226277068,25225983
tt0070337,5.2999999999999998,,Lost Horizon,1973,3000000,1694915
tt2872732,6.4000000000000004,69.0,Lucy,2014,126573960,15492528
tt0071788,6.5999999999999996,,Macon County Line,1974,18800000,10053475
tt0351283,6.9000000000000004,60.0,Madagascar,2005,193595521,30202109
tt1915581,6.0999999999999996,,Magic Mike,2012,113721571,14286629
tt1587310,7,56.0,Maleficent,2014,241407328,29548020
tt0093493,5.9000000000000004,21.0,Mannequin,1987,38018000,9723273
tt0110478,7,,Maverick,1994,101631272,24909625
tt1409024,6.7999999999999998,,Men in Black 3,2012,179020854,22490057
tt0100157,7.7999999999999998,75.0,Misery,1990,45211319,10713582
tt0280590,5.7999999999999998,24.0,Mr. Deeds,2002,126293452,21737255
tt0107614,7,53.0,Mrs. Doubtfire,1993,122765084,29653401
tt0368891,6.9000000000000004,98.0,National Treasure,2004,154522305,24882818
tt0465234,6.5,48.0,National Treasure: Book of Secrets,2007,170870795,24835871
tt2004420,6.2999999999999998,58.0,Neighbors,2014,150086800,18370477
tt2382320,7.5,,No Time to Die,2021,143010207,15612468
tt1670345,7.2000000000000002,50.0,Now You See Me,2013,117723989,14480195
tt0144528,4.4000000000000004,38.0,Nutty Professor II: The Klumps,2000,123307945,22877169
tt0086034,6.5,63.0,Octopussy,1983,67900000,21555555
tt0082853,6.5,,Only When I Laugh,1981,25782304,9274210
tt0400717,6.0999999999999996,44.0,Open Season,2006,85105259,12993169
tt0093690,6.2000000000000002,55.0,Outrageous Fortune,1987,52864741,13520394
tt0089767,7.2999999999999998,61.0,Pale Rider,1985,41410568,11664948
tt0070511,8,51.0,Papillon,1973,53267000,30094350
tt0098084,6.5999999999999996,38.0,Pet Sematary,1989,57469179,14403303
tt1790809,6.5,39.0,Pirates of the Caribbean: Dead Men Tell No Tales,2017,172558876,19237332
tt1298650,6.5999999999999996,45.0,Pirates of the Caribbean: On Stranger Tides,2011,241071802,30399975
tt0133152,5.7000000000000002,82.0,Planet of the Apes,2001,179841538,31774123
tt0117381,7.7000000000000002,,Primal Fear,1996,56073633,12686342
tt0100419,5.4000000000000004,27.0,Problem Child,1990,53470891,12670827
tt0086154,6.5,58.0,Psycho II,1983,32000000,10158730
tt0073600,6.5999999999999996,53.0,Race with the Devil,1975,12000000,5853658
tt0087985,6.4000000000000004,79.0,Red Dawn,1984,38900000,11577380
tt1408253,6.2000000000000002,32.0,Ride Along,2014,134202565,16426262
tt0955308,6.5999999999999996,32.0,Robin Hood,2010,105487148,13369727
tt0093870,7.5999999999999996,67.0,RoboCop,1987,53424681,13663601
tt0089927,6.9000000000000004,40.0,Rocky IV,1985,105524891,29725321
tt0073631,6.5999999999999996,14.0,Rollerball,1975,30000000,14634146
tt0088011,6.9000000000000004,63.0,Romancing the Stone,1984,75078260,22344720
tt0120812,7,60.0,Rush Hour,1998,137567454,29332079
tt0266915,6.5999999999999996,,Rush Hour 2,2001,226164286,39958354
tt0293564,6.2000000000000002,,Rush Hour 3,2007,140125968,20367146
tt0091877,6.9000000000000004,,Ruthless People,1986,71624879,19305897
tt0944835,6.4000000000000004,65.0,Salt,2010,118311368,14995104
tt0076666,6.7999999999999998,,Saturday Night Fever,1977,137778374,61784024
tt0432348,6.5999999999999996,48.0,Saw II,2005,87014325,13574777
tt0306047,5.5,,Scary Movie 3,2003,109563395,18169717
tt0267913,5.2000000000000002,35.0,Scooby-Doo,2002,153294164,26384537
tt0120082,6.2000000000000002,,Scream 2,1997,85520969,18632019
tt0096061,7,38.0,Scrooged,1988,54916587,13361699
tt0307453,6,48.0,Shark Tale,2004,160762022,25887604
tt0988045,7.5999999999999996,57.0,Sherlock Holmes,2009,138715437,18495392
tt0298148,7.2000000000000002,,Shrek 2,2004,441226247,71050925
tt1130884,8.1999999999999993,63.0,Shutter Island,2010,128012934,16224706
tt0286106,6.7000000000000002,59.0,Signs,2002,227750028,39199660
tt0102945,6.2999999999999998,,Sleeping with the Enemy,1991,101599005,24132780
tt0108160,6.7999999999999998,72.0,Sleepless in Seattle,1993,126680884,30599247
tt0076729,7,50.0,Smokey and the Bandit,1977,126737428,56832927
tt3554046,4.4000000000000004,36.0,Space Jam: A New Legacy,2021,70528072,7699571
tt0111257,7.2000000000000002,40.0,Speed,1994,121248145,29717682
tt0413300,6.2000000000000002,,Spider-Man 3,2007,336530303,48914288
tt2660888,7,,Star Trek Beyond,2016,158848340,18363969
tt1408101,7.7000000000000002,72.0,Star Trek Into Darkness,2013,228778661,28140056
tt0111282,7.0999999999999996,42.0,Stargate,1994,68863917,16878411
tt0081562,6.7999999999999998,56.0,Stir Crazy,1980,101300000,37657992
tt1398426,7.7999999999999998,72.0,Straight Outta Compton,2015,161197785,19121920
tt1650062,7,61.0,Super 8,2011,127004179,16015659
tt0829482,7.5999999999999996,76.0,Superbad,2007,121463226,17654538
tt0348150,6,72.0,Superman Returns,2006,200120000,30552671
tt0256415,6.2000000000000002,45.0,Sweet Home Alabama,2002,126086880,21701700
tt1397280,6.2999999999999998,,Taken 2,2012,139284764,17498085
tt0075314,8.1999999999999993,94.0,Taxi Driver,1976,27883896,13091030
tt0086425,7.4000000000000004,79.0,Terms of Endearment,1983,42968996,13640951
tt0072610,6.5,,The Adventures of the Wilderness Family,1975,28819175,14058134
tt0078869,6,71.0,The Black Hole,1979,35841901,14279641
tt0078872,7.4000000000000004,52.0,The Black Stallion,1979,37799643,15059618
tt0185937,6.5,,The Blair Witch Project,1999,140539099,27665176
tt0452594,5.7999999999999998,,The Break-Up,2006,118703275,18122637
tt0112579,7.5999999999999996,69.0,The Bridges of Madison County,1995,70107178,16116592
tt7504726,6.7999999999999998,,The Call of the Wild,2020,62342368,6805935
tt0077321,6.5,,The Cheap Detective,1978,28221552,12060492
tt0078966,7.4000000000000004,81.0,The China Syndrome,1979,35708042,14226311
tt0468569,9,84.0,The Dark Knight,2008,531001578,73955652
tt0377818,5.0999999999999996,33.0,The Dukes of Hazzard,2005,80270227,12522656
tt0079100,6.4000000000000004,64.0,The Electric Horseman,1979,42670138,17000054
tt0070047,8,81.0,The Exorcist,1973,193000000,109039548
tt2582846,7.7000000000000002,69.0,The Fault in Our Stars,2014,124872350,15284253
tt0116313,6.4000000000000004,58.0,The First Wives Club,1996,104670012,23680998
tt0068638,7.4000000000000004,63.0,The Getaway,1972,36734619,21608599
tt0076095,7.4000000000000004,64.0,The Goodbye Girl,1977,82919638,37183694
tt0071577,6.4000000000000004,55.0,The Great Gatsby,1974,26533200,14188877
tt0391198,5.9000000000000004,48.0,The Grudge,2004,110359362,17771233
tt2404463,6.5999999999999996,76.0,The Heat,2013,159581587,19628731
tt0079367,7.2000000000000002,,The Jerk,1979,73691419,29359131
tt0089370,6.0999999999999996,53.0,The Jewel of the Nile,1985,43741096,12321435
tt3040964,7.4000000000000004,,The Jungle Book,2016,364001123,42081054
tt4116284,7.2999999999999998,,The Lego Batman Movie,2017,175750384,19593131
tt0068853,6.9000000000000004,,The Life and Times of Judge Roy Bean,1972,16530578,9723869
tt0398165,6.4000000000000004,48.0,The Longest Yard,2005,158119460,24667622
tt0167260,8.9000000000000004,,The Lord of the Rings: The Return of the King,2003,290425213,48163385
tt0119567,6.5999999999999996,,The Lost World: Jurassic Park,1997,229086679,49909951
tt0234215,7.2000000000000002,62.0,The Matrix Reloaded,2003,281553689,46692154
tt0395699,5.5999999999999996,30.0,The Pacifier,2005,113006880,17629778
tt2452042,7.0999999999999996,,The Peanuts Movie,2015,128235584,15211813
tt0107798,6.5999999999999996,50.0,The Pelican Brief,1993,71485956,17267139
tt7798646,6.0999999999999996,32.0,The Photograph,2020,20578185,2246526
tt0383216,5.7000000000000002,55.0,The Pink Panther,2006,82226474,12553660
tt0069113,7.0999999999999996,22.0,The Poseidon Adventure,1972,93300000,54882352
tt0368933,5.7999999999999998,43.0,The Princess Diaries 2: Royal Engagement,2004,95149435,15321970
tt0111070,6.5,57.0,The Santa Clause,1994,137826098,33780906
tt0304669,5.7000000000000002,,The Santa Clause 2,2002,138277797,23799965
tt0452681,4.7999999999999998,57.0,The Santa Clause 3: The Escape Clause,2006,83549047,12755579
tt0070735,8.3000000000000007,83.0,The Sting,1973,159616327,90178715
tt0164184,6.4000000000000004,45.0,The Sum of All Fears,2002,118471320,20390932
tt0088247,8,38.0,The Terminator,1984,36081923,10738667
tt0084809,5.7999999999999998,95.0,The Toy,1982,30502112,10374868
tt0084917,7.2000000000000002,63.0,The World According to Garp,1982,30207324,10274600
tt3501632,7.9000000000000004,74.0,Thor: Ragnarok,2017,311225150,34696226
tt0081633,7,79.0,Time Bandits,1981,33596404,12085037
tt0120338,7.7999999999999998,75.0,Titanic,1997,157467971,34306747
tt0073812,6.5999999999999996,46.0,Tommy,1975,34251525,16708060
tt0092099,6.9000000000000004,50.0,Top Gun,1986,171626614,46260542
tt0120363,7.9000000000000004,,Toy Story 2,1999,208880039,41118117
tt3371366,5.2000000000000002,27.0,Transformers: The Last Knight,2017,130168683,14511558
tt0942385,7,71.0,Tropic Thunder,2008,110515313,15392105
tt0332452,7.2999999999999998,56.0,Troy,2004,133298577,21465149
tt0141926,6.5999999999999996,62.0,U-571,2000,77086030,14301675
tt0217869,7.2999999999999998,62.0,Unbreakable,2000,90033796,16703858
tt10059518,6,40.0,Unhinged,2020,20831465,2274177
tt0105699,6.2999999999999998,61.0,Unlawful Entry,1992,57138719,13768366
tt1270797,6.7000000000000002,35.0,Venom,2018,213429141,23428006
tt3450958,7.4000000000000004,82.0,War for the Planet of the Apes,2017,146880162,16374600
tt0103241,7,,What About Bob?,1991,63710000,15133016
tt0161081,6.5999999999999996,51.0,What Lies Beneath,2000,155464351,28843107
tt0207201,6.4000000000000004,47.0,What Women Want,2000,115761883,21477158
tt0098635,7.5999999999999996,76.0,When Harry Met Sally...,1989,92635717,23216971
tt0114924,6.7000000000000002,67.0,While You Were Sleeping,1995,81057016,18633796
tt0120891,4.9000000000000004,81.0,Wild Wild West,1999,113805681,22402693
tt0096446,7.2999999999999998,47.0,Willow,1988,57269863,13934273
tt0816711,7,,World War Z,2013,202359711,24890493
tt1772341,7.7000000000000002,72.0,Wreck-It Ralph,2012,178501640,22424829
